video_id,channel_id,video_title,channel_title,category_name,live_upcoming_none,view_count,like_count,dislike_count,comment_count,published_at,tags,duration,definition,caption,thumbnail,url
8dTelszbObM,UC16niRr50-MSBwiO3YDb3RA,coronavirus first death outside china reported in philippines  bbc news,BBC News,News & Politics,none,437278,2766,0,1370,2020-02-04T08:17:48Z,"bbc,bbc news,news,corona,coronavirus,corona virus,corona virus news,coronavirus news,china news,outside source",PT9M18S,hd,False,https://i.ytimg.com/vi/8dTelszbObM/default.jpg,https://www.youtube.com/watch?v=8dTelszbObM
T-1-mlAGu1Y,UC16niRr50-MSBwiO3YDb3RA,coronavirus when your childs in intensive care with covid  bbc news,BBC News,News & Politics,none,164717,1359,0,0,2020-05-01T13:34:33Z,"bbc,bbc news,news,coronavirus,covid-19,pandemic,health,children",PT2M48S,hd,False,https://i.ytimg.com/vi/T-1-mlAGu1Y/default.jpg,https://www.youtube.com/watch?v=T-1-mlAGu1Y
UcxHL8LHI_A,UC16niRr50-MSBwiO3YDb3RA,coronavirus world must prepare for pandemic says who  bbc news,BBC News,News & Politics,none,2055109,17839,0,7154,2020-02-25T08:42:18Z,"bbc,bbc news,news,China coronavirus,coronavirus,coronavirus news,coronavirus symptoms,coronavirus latest,coronavirus cases,coronavirus deaths,corona virus,corona virus news,corona virus latest,china news,chinese news,outside,outside source,world TV,BBC World,world news",PT13M33S,hd,False,https://i.ytimg.com/vi/UcxHL8LHI_A/default.jpg,https://www.youtube.com/watch?v=UcxHL8LHI_A
oKX_E7adVwg,UC16niRr50-MSBwiO3YDb3RA,coronavirus russia uses facial recognition to tackle covid  bbc news,BBC News,News & Politics,none,100819,1173,0,446,2020-04-07T11:59:22Z,"bbc,bbc news,news,coronavirus,covid-19,pandemic,health,Russia,surveillance,Sarah Rainsford,facial recognition",PT3M50S,hd,False,https://i.ytimg.com/vi/oKX_E7adVwg/default.jpg,https://www.youtube.com/watch?v=oKX_E7adVwg
glm0tMRHTkQ,UC16niRr50-MSBwiO3YDb3RA,coronavirus the russian provinces buckling under covid  bbc news,BBC News,News & Politics,none,57917,878,0,309,2020-11-12T16:10:03Z,"bbc,bbc news,news",PT3M57S,hd,False,https://i.ytimg.com/vi/glm0tMRHTkQ/default.jpg,https://www.youtube.com/watch?v=glm0tMRHTkQ
E0S3Zcg9ZJo,UC16niRr50-MSBwiO3YDb3RA,coronavirus india overtakes russia in covid cases  bbc news,BBC News,News & Politics,none,216961,1086,0,786,2020-07-06T13:08:40Z,"bbc,bbc news,news",PT2M46S,hd,False,https://i.ytimg.com/vi/E0S3Zcg9ZJo/default.jpg,https://www.youtube.com/watch?v=E0S3Zcg9ZJo
Eh_7aSruRqw,UC16niRr50-MSBwiO3YDb3RA,coronavirus airports without people  bbc news,BBC News,News & Politics,none,42608,474,0,152,2020-06-11T10:16:40Z,"bbc,bbc news,news",PT2M22S,hd,False,https://i.ytimg.com/vi/Eh_7aSruRqw/default.jpg,https://www.youtube.com/watch?v=Eh_7aSruRqw
W3ypPfbTyZs,UC16niRr50-MSBwiO3YDb3RA,more than  excess deaths so far during uk coronavirus pandemic  bbc news,BBC News,News & Politics,none,285558,1454,0,1191,2020-06-02T21:48:35Z,"bbc,bbc news,news,coronavirus,virus,excess,deaths,pandemic,England,Wales,ONS,statistics,elderly,care,homes,Durham,disease,PHE,Public Health England,Covid-19,black,asian,BAME,minority ethnic,danger,risk,threat,die,Huw Edwards,Michael Buchanan,Rianna Croxford",PT7M,hd,False,https://i.ytimg.com/vi/W3ypPfbTyZs/default.jpg,https://www.youtube.com/watch?v=W3ypPfbTyZs
F5L-7p3v4GI,UC16niRr50-MSBwiO3YDb3RA,coronavirus outbreak not yet at peak and lockdown may last another month  bbc news,BBC News,News & Politics,none,958475,6251,0,3699,2020-04-13T21:43:34Z,"bbc,bbc news,news,coronavirus,virus,deaths,lockdown,end,peak,forecast,lifted,number,hospitals,isolation,distancing,total,community,care,care homes,criticism,protective clothing,PPE,NHS,providers,masks,gowns,equipment,safety,frontline,staff,workers,risk,infection,epidemic,pandemic,threat,lift,relax,dying,sick,ill,covid,covid-19,intensive,critical,health,service,doctors,nurses,medical,David Shukman,Hywel Griffiths,Hugh Pym,Science,Health,Editor,correspondent,england,scotland,wales",PT9M42S,hd,False,https://i.ytimg.com/vi/F5L-7p3v4GI/default.jpg,https://www.youtube.com/watch?v=F5L-7p3v4GI
bvQW8YkBVhQ,UC16niRr50-MSBwiO3YDb3RA,coronavirus contain and delay phases explained  bbc news,BBC News,News & Politics,none,522387,3359,0,972,2020-03-13T10:07:45Z,"bbc,bbc news,news,China coronavirus,coronavirus,coronavirus news,coronavirus symptoms,coronavirus latest,coronavirus cases,coronavirus deaths,corona virus,corona virus news,corona virus latest,china news,chinese news,world TV,BBC World,world news,covid 19,covid-19,Coronavirus Explained,corona virus US,corona Virus trump,donald trump,president trump,corona",PT8M16S,hd,False,https://i.ytimg.com/vi/bvQW8YkBVhQ/default.jpg,https://www.youtube.com/watch?v=bvQW8YkBVhQ
aQ6LERWK0T0,UC16niRr50-MSBwiO3YDb3RA,coronavirus  plan to ease lockdown as uk past peak of pandemic   bbc news,BBC News,News & Politics,none,286664,1921,0,1646,2020-04-30T21:38:40Z,"bbc,bbc news,news,coronavirus,virus,pandemic,past peak,peak,deaths,infections,danger,cases,lockdown,plan,ease,relax lift,warning,second,spike,wave,PM,Boris,Boris Johnson,Prime Minister,Downing,Covid-19,economy,schools,transport,Reeta Chakrabarti,Laura Kuenssberg,Political,Editor",PT7M18S,hd,False,https://i.ytimg.com/vi/aQ6LERWK0T0/default.jpg,https://www.youtube.com/watch?v=aQ6LERWK0T0
wco_jQZYzyE,UC16niRr50-MSBwiO3YDb3RA,coronavirus what is a second wave and when will we see it  bbc news,BBC News,News & Politics,none,63851,531,0,365,2020-06-25T10:08:57Z,"bbc,bbc news,news",PT7M52S,hd,False,https://i.ytimg.com/vi/wco_jQZYzyE/default.jpg,https://www.youtube.com/watch?v=wco_jQZYzyE
6CajGH3Q5RU,UC16niRr50-MSBwiO3YDb3RA,coronavirus pregnancy during a pandemic is terrifying  bbc news,BBC News,News & Politics,none,34154,517,0,0,2020-04-07T10:15:44Z,"bbc,bbc news,news,coronavirus,covid-19,United states,pregnancy,birth,health,pandemic",PT3M55S,hd,False,https://i.ytimg.com/vi/6CajGH3Q5RU/default.jpg,https://www.youtube.com/watch?v=6CajGH3Q5RU
gXvSUiR2u2I,UC16niRr50-MSBwiO3YDb3RA,coronavirus can track and trace deliver and can we trust it  bbc news,BBC News,News & Politics,none,56992,409,0,211,2020-06-18T20:41:10Z,"bbc,bbc news,news,coronavirus,covid-19,health,pandemic,track and trace,lockdown,world news,Outside Source,Ros Atkins,technology,app",PT4M34S,hd,False,https://i.ytimg.com/vi/gXvSUiR2u2I/default.jpg,https://www.youtube.com/watch?v=gXvSUiR2u2I
CfproOJF0M0,UC16niRr50-MSBwiO3YDb3RA,coronavirus crisis boris johnson moved to intensive care as symptoms worsen  bbc news,BBC News,News & Politics,none,414646,2709,0,2036,2020-04-06T21:32:04Z,"bbc,bbc news,news,Boris,coronavirus,Boris Johnson,intensive care,ICU,St Thomas's,Hospital,ventilator,conscious,cough,temperature,breathing,medical,emergency,PM,Prime MInister,Downing Street,Huw Edwards,Laura Kuenssberg,Political Editor,Vicki Young,Political Correspondent,Hugh Pym,Health Editor,ill,sick,critical,critically ill,risk,St Thomas",PT8M24S,hd,False,https://i.ytimg.com/vi/CfproOJF0M0/default.jpg,https://www.youtube.com/watch?v=CfproOJF0M0
0NTsBJLU1nk,UC16niRr50-MSBwiO3YDb3RA,coronavirus the lost six weeks when us failed to contain outbreak  bbc news,BBC News,News & Politics,none,264449,3696,0,1591,2020-05-12T15:09:19Z,"bbc,bbc news,news,covid,covid-19,coronavirus,corona virus,trump,United States",PT7M41S,hd,True,https://i.ytimg.com/vi/0NTsBJLU1nk/default.jpg,https://www.youtube.com/watch?v=0NTsBJLU1nk
LP9a6cvfVeU,UC16niRr50-MSBwiO3YDb3RA,coronavirus tiger at bronx zoo tests positive for covid  bbc news,BBC News,Pets & Animals,none,335073,2294,0,1412,2020-04-06T14:08:51Z,"bbc,bbc news,news",PT3M10S,hd,False,https://i.ytimg.com/vi/LP9a6cvfVeU/default.jpg,https://www.youtube.com/watch?v=LP9a6cvfVeU
WE9gvJ8ou7g,UC16niRr50-MSBwiO3YDb3RA,coronavirus immunity explained  bbc news,BBC News,News & Politics,none,97482,1579,0,509,2020-07-08T12:53:19Z,"bbc,bbc news,news,coronavirus,covid-19,health,pandemic,immunity,lockdown,reality check",PT3M30S,hd,False,https://i.ytimg.com/vi/WE9gvJ8ou7g/default.jpg,https://www.youtube.com/watch?v=WE9gvJ8ou7g
P4SYSRp00uE,UC16niRr50-MSBwiO3YDb3RA,coronavirus trump gives who ultimatum over covid handling  bbc news,BBC News,News & Politics,none,249614,1659,0,1610,2020-05-20T10:36:38Z,"bbc,bbc news,news",PT11M6S,hd,False,https://i.ytimg.com/vi/P4SYSRp00uE/default.jpg,https://www.youtube.com/watch?v=P4SYSRp00uE
SimARiFYWCQ,UC16niRr50-MSBwiO3YDb3RA,coronavirus inside the indian company betting big on vaccines  bbc news,BBC News,News & Politics,none,141322,1269,0,839,2020-09-11T13:41:42Z,"bbc,bbc news,news",PT2M44S,hd,False,https://i.ytimg.com/vi/SimARiFYWCQ/default.jpg,https://www.youtube.com/watch?v=SimARiFYWCQ
PpSpsKiGidk,UC16niRr50-MSBwiO3YDb3RA,coronavirus whats behind vaccinehesitancy  bbc newsnight,BBC News,News & Politics,none,60555,451,0,1213,2021-01-29T01:13:17Z,"bbc,bbc news,news,covid,covid19,coronavirus,vaccine,oxford vaccine,big pharma,AstraZeneca,pfizer,pfizer vaccine,astrazeneca vaccine,biontech,novavax,vaccine conspiracy theory,covid vaccine fake news,covid vaccine conspiracy theory",PT20M20S,hd,False,https://i.ytimg.com/vi/PpSpsKiGidk/default.jpg,https://www.youtube.com/watch?v=PpSpsKiGidk
ZtkSYY9Z2fE,UCupvZG-5ko_eiXAupbDfxWw,wuhan coronavirus kills doctor who warned of outbreak,CNN,News & Politics,none,1750108,16481,0,5112,2020-02-07T08:18:15Z,"latest News,Happening Now,CNN,wuhan,china,coronavirus,david culver,world,Li Wenliang,cnn newsroom,john vause",PT7M9S,hd,True,https://i.ytimg.com/vi/ZtkSYY9Z2fE/default.jpg,https://www.youtube.com/watch?v=ZtkSYY9Z2fE
rgpSC__Nxso,UCupvZG-5ko_eiXAupbDfxWw,go inside a nyc hospital on the front lines of the coronavirus outbreak,CNN,News & Politics,none,918259,5854,0,2828,2020-03-30T11:18:23Z,"latest News,Happening Now,CNN,covid-19,coronavirus,pandemic,nyc,ventilators,new york,quarantine,hospital",PT10M20S,hd,False,https://i.ytimg.com/vi/rgpSC__Nxso/default.jpg,https://www.youtube.com/watch?v=rgpSC__Nxso
GEARtTBHXEw,UCupvZG-5ko_eiXAupbDfxWw,see where officials believe the coronavirus started,CNN,News & Politics,none,4666771,44324,0,22034,2020-01-21T02:47:47Z,"latest News,Happening Now,CNN,world news,coronavirus,corona virus,china,wuhan,kristie lu stout,hala gorani,hala gorani tonight,sars,virus,cnni",PT7M31S,hd,False,https://i.ytimg.com/vi/GEARtTBHXEw/default.jpg,https://www.youtube.com/watch?v=GEARtTBHXEw
0csWfr1uvj8,UCupvZG-5ko_eiXAupbDfxWw,new coronavirus variant linked to surge in united kingdom,CNN,News & Politics,none,155486,1527,0,1189,2020-12-21T23:06:02Z,"latest News,Happening Now,CNN,world,health,cnn international,cnni,max foster,covid 19,coronavirus,medical",PT9M4S,hd,False,https://i.ytimg.com/vi/0csWfr1uvj8/default.jpg,https://www.youtube.com/watch?v=0csWfr1uvj8
A71lfXrQlxU,UCupvZG-5ko_eiXAupbDfxWw,bill gates makes a prediction about when coronavirus cases will peak,CNN,News & Politics,none,12444740,107605,0,66395,2020-03-27T03:52:55Z,"latest News,Happening Now,CNN",PT10M52S,hd,False,https://i.ytimg.com/vi/A71lfXrQlxU/default.jpg,https://www.youtube.com/watch?v=A71lfXrQlxU
4PunLFH-aY0,UCupvZG-5ko_eiXAupbDfxWw,how the government delayed coronavirus testing,CNN,News & Politics,none,144636,1603,0,1674,2020-04-09T22:26:17Z,"latest News,Happening Now,CNN,drew griffin,the situation room,investigative reporting,coronavirus,testing,politics,cdc",PT4M37S,hd,False,https://i.ytimg.com/vi/4PunLFH-aY0/default.jpg,https://www.youtube.com/watch?v=4PunLFH-aY0
bDBRxJTOKxM,UCupvZG-5ko_eiXAupbDfxWw,staff at nursing home of coronavirus outbreak receive vaccine,CNN,News & Politics,none,13931,149,0,94,2020-12-29T03:38:08Z,"latest News,Happening Now,CNN,Coronavirus,Sara Sidner,Covid-19,Vaccine,Health,Washington",PT4M53S,hd,False,https://i.ytimg.com/vi/bDBRxJTOKxM/default.jpg,https://www.youtube.com/watch?v=bDBRxJTOKxM
SfWtBPbE9so,UCupvZG-5ko_eiXAupbDfxWw,what an antibody test could mean for the coronavirus pandemic,CNN,News & Politics,none,694279,3527,0,1593,2020-04-10T23:07:42Z,"latest News,Happening Now,CNN,coronavirus,pandemic,Covid-19,Dr. Sanjay Gupta,Dr. Anthony Fauci,White House,Jake Tapper,antibody test,antibodies",PT10M19S,hd,False,https://i.ytimg.com/vi/SfWtBPbE9so/default.jpg,https://www.youtube.com/watch?v=SfWtBPbE9so
sZBMcqLKOqo,UCupvZG-5ko_eiXAupbDfxWw,boris johnson issues stayathome order for uk to fight coronavirus pandemic,CNN,News & Politics,none,219648,1846,0,973,2020-03-23T22:59:33Z,"latest News,Happening Now,CNN",PT2M22S,hd,False,https://i.ytimg.com/vi/sZBMcqLKOqo/default.jpg,https://www.youtube.com/watch?v=sZBMcqLKOqo
eEUqCxP5Lvc,UCupvZG-5ko_eiXAupbDfxWw,coronavirus whistleblower doctor is online hero in china,CNN,News & Politics,none,3590462,34576,0,6764,2020-02-04T15:26:54Z,"latest News,Happening Now,CNN,cnni,coronavirus,china,wuhan",PT2M57S,hd,False,https://i.ytimg.com/vi/eEUqCxP5Lvc/default.jpg,https://www.youtube.com/watch?v=eEUqCxP5Lvc
3mfSSi-J7kI,UCupvZG-5ko_eiXAupbDfxWw,why thousands are getting coronavirus on purpose,CNN,News & Politics,none,1098868,5579,0,3386,2020-05-13T21:46:00Z,"latest News,Happening Now,CNN,health,us news,covid-19,coronavirus,drew griffin,vaccine,science",PT4M17S,hd,False,https://i.ytimg.com/vi/3mfSSi-J7kI/default.jpg,https://www.youtube.com/watch?v=3mfSSi-J7kI
J0Cpmx4DS1c,UCupvZG-5ko_eiXAupbDfxWw,russia intends to be first in the world to approve coronavirus vaccine,CNN,News & Politics,none,325781,1908,0,1437,2020-07-29T01:57:27Z,"latest News,Happening Now,CNN,World,Russia,Covid-19,Coronavirus,Vaccine,Matthew Chance,The Situation Room",PT2M1S,hd,False,https://i.ytimg.com/vi/J0Cpmx4DS1c/default.jpg,https://www.youtube.com/watch?v=J0Cpmx4DS1c
KZn1yulnc1U,UCupvZG-5ko_eiXAupbDfxWw,brianna keilar breaks down on live tv over coronavirus losses,CNN,News & Politics,none,1176465,23791,0,7984,2021-02-22T22:39:46Z,"latest News,Happening Now,CNN,brianna keilar,cnn newsroom,coronavirus,health,us news",PT5M23S,sd,False,https://i.ytimg.com/vi/KZn1yulnc1U/default.jpg,https://www.youtube.com/watch?v=KZn1yulnc1U
R2ZETF515Ec,UCupvZG-5ko_eiXAupbDfxWw,bill gates heres when we could expect a coronavirus vaccine,CNN,News & Politics,none,1491331,8984,0,17622,2020-04-27T16:43:13Z,"latest News,Happening Now,CNN,bill gates,microsoft,vaccine,coronavirus,covid-19,pandemic",PT5M45S,hd,False,https://i.ytimg.com/vi/R2ZETF515Ec/default.jpg,https://www.youtube.com/watch?v=R2ZETF515Ec
iVo5j9mZq7g,UCupvZG-5ko_eiXAupbDfxWw,coronavirus explained how it spreads and how to protect yourself,CNN,News & Politics,none,720713,4999,0,919,2020-03-20T14:47:27Z,"latest News,Happening Now,CNN",PT7M29S,hd,False,https://i.ytimg.com/vi/iVo5j9mZq7g/default.jpg,https://www.youtube.com/watch?v=iVo5j9mZq7g
HuBkxYY883k,UCupvZG-5ko_eiXAupbDfxWw,uk begins historic roll out of coronavirus vaccine,CNN,News & Politics,none,95083,912,0,901,2020-12-08T12:49:49Z,"latest News,Happening Now,CNN,coronavirus,covid-19,vaccine,uk news,world news,uk,vaccination,pfizer,biontech,william shakespeare",PT6M55S,sd,False,https://i.ytimg.com/vi/HuBkxYY883k/default.jpg,https://www.youtube.com/watch?v=HuBkxYY883k
fGo5WqNjrOc,UCupvZG-5ko_eiXAupbDfxWw,commonly asked questions about the coronavirus answered,CNN,News & Politics,none,181175,1039,0,585,2020-03-10T03:28:27Z,"latest News,Happening Now,CNN,us news,health,sanjay gupta,coronavirus,don lemon,cnn tonight",PT9M17S,hd,False,https://i.ytimg.com/vi/fGo5WqNjrOc/default.jpg,https://www.youtube.com/watch?v=fGo5WqNjrOc
OV1Vuv9zfzI,UCupvZG-5ko_eiXAupbDfxWw,tips to stay safe during the coronavirus pandemic,CNN,News & Politics,none,126802,1271,0,363,2020-04-03T22:08:12Z,"latest News,Happening Now,CNN",PT4M38S,hd,False,https://i.ytimg.com/vi/OV1Vuv9zfzI/default.jpg,https://www.youtube.com/watch?v=OV1Vuv9zfzI
5RunFCEZh_4,UCupvZG-5ko_eiXAupbDfxWw,three promising signs in fight against coronavirus,CNN,News & Politics,none,69334,731,0,714,2021-02-25T00:24:36Z,"latest News,Happening Now,CNN,jake tapper,the lead,dr sanjay gupta,your health,health,coronavirus,covid 19,amara walker",PT10M13S,hd,False,https://i.ytimg.com/vi/5RunFCEZh_4/default.jpg,https://www.youtube.com/watch?v=5RunFCEZh_4
WBRaGT9nqs4,UCupvZG-5ko_eiXAupbDfxWw,germany seeing potential second wave of coronavirus,CNN,News & Politics,none,110153,1199,0,877,2020-07-29T13:02:59Z,"latest News,Happening Now,CNN,Coronavirus,Covid-19,Germany,Second Wave",PT3M59S,sd,False,https://i.ytimg.com/vi/WBRaGT9nqs4/default.jpg,https://www.youtube.com/watch?v=WBRaGT9nqs4
QQEQH59p17U,UCupvZG-5ko_eiXAupbDfxWw, states see an increase in coronavirus cases,CNN,News & Politics,none,938136,8893,0,6771,2020-09-20T15:44:57Z,"latest News,Happening Now,CNN",PT5M44S,sd,False,https://i.ytimg.com/vi/QQEQH59p17U/default.jpg,https://www.youtube.com/watch?v=QQEQH59p17U
Yu8TuohmuiI,UCupvZG-5ko_eiXAupbDfxWw, times donald trump downplayed the coronavirus,CNN,News & Politics,none,595584,8036,0,6152,2020-04-07T15:48:48Z,"latest News,Happening Now,CNN",PT7M35S,hd,False,https://i.ytimg.com/vi/Yu8TuohmuiI/default.jpg,https://www.youtube.com/watch?v=Yu8TuohmuiI
1dng7_FAVis,UCupvZG-5ko_eiXAupbDfxWw,new coronavirus cases climb in southeast states that reopened,CNN,News & Politics,none,529501,2860,0,2359,2020-05-28T18:08:43Z,"latest News,Happening Now,CNN,john king,coronavirus,covid-19,us news,health news,health,medical",PT6M14S,hd,False,https://i.ytimg.com/vi/1dng7_FAVis/default.jpg,https://www.youtube.com/watch?v=1dng7_FAVis
VQqFr7_Y5NU,UCupvZG-5ko_eiXAupbDfxWw,financial expert do this with money during coronavirus outbreak,CNN,News & Politics,none,684885,3670,0,1803,2020-03-14T14:02:41Z,"latest News,Happening Now,CNN",PT5M32S,hd,False,https://i.ytimg.com/vi/VQqFr7_Y5NU/default.jpg,https://www.youtube.com/watch?v=VQqFr7_Y5NU
02Wi5GSkdNk,UCupvZG-5ko_eiXAupbDfxWw,maps show explosive growth of coronavirus in us,CNN,News & Politics,none,902889,7592,0,4185,2020-06-29T21:27:40Z,"latest News,Happening Now,CNN,US News,Coronavirus,Politics,President Trump",PT10M55S,hd,True,https://i.ytimg.com/vi/02Wi5GSkdNk/default.jpg,https://www.youtube.com/watch?v=02Wi5GSkdNk
lm7Xi3cw6dY,UCupvZG-5ko_eiXAupbDfxWw,all of italy under restrictions over coronavirus outbreak,CNN,News & Politics,none,1040549,7671,0,4440,2020-03-09T21:31:39Z,"latest News,Happening Now,CNN,italy,ben wedeman,the brief,Prime Minister,Giuseppe Conte,coronavirus,lock down",PT8M36S,hd,True,https://i.ytimg.com/vi/lm7Xi3cw6dY/default.jpg,https://www.youtube.com/watch?v=lm7Xi3cw6dY
BTAub1YO4k0,UCupvZG-5ko_eiXAupbDfxWw,state department warns us citizens not to travel abroad due to coronavirus pandemic,CNN,News & Politics,none,210256,1457,0,914,2020-03-20T00:31:35Z,"latest News,Happening Now,CNN,coronavirus,state department,international,travel,abroad",PT5M29S,hd,False,https://i.ytimg.com/vi/BTAub1YO4k0/default.jpg,https://www.youtube.com/watch?v=BTAub1YO4k0
OOvENoZMmK4,UCupvZG-5ko_eiXAupbDfxWw,this is how quickly coronavirus can spread,CNN,News & Politics,none,1365617,9524,0,3329,2020-05-14T22:58:08Z,"latest News,Happening Now,CNN,coronavirus,covid-19,health,medical,anna coren,newsroom",PT7M23S,hd,False,https://i.ytimg.com/vi/OOvENoZMmK4/default.jpg,https://www.youtube.com/watch?v=OOvENoZMmK4
yvW6juGxZQE,UCupvZG-5ko_eiXAupbDfxWw,cuomo extends new york coronavirus shutdown,CNN,News & Politics,none,306793,3960,0,1771,2020-04-16T20:04:47Z,"latest News,Happening Now,CNN,US News,President Trump",PT10M45S,hd,True,https://i.ytimg.com/vi/yvW6juGxZQE/default.jpg,https://www.youtube.com/watch?v=yvW6juGxZQE
a09PhAqw16A,UCupvZG-5ko_eiXAupbDfxWw,lead coronavirus vaccine scientist heres when we could expect a vaccine,CNN,News & Politics,none,968495,10235,0,5767,2020-04-15T14:49:06Z,"latest News,Happening Now,CNN,vaccine,covid-19,coronavirus,pandemic,NIH",PT7M43S,hd,False,https://i.ytimg.com/vi/a09PhAqw16A/default.jpg,https://www.youtube.com/watch?v=a09PhAqw16A
Tak_fw_0QbM,UCupvZG-5ko_eiXAupbDfxWw,shocking video shows morbid new reality of a coronavirus epicenter,CNN,News & Politics,none,714041,3198,0,1451,2020-04-03T08:35:31Z,"latest News,Happening Now,CNN,world news,CNNi,matt rivers,ecuador",PT2M37S,hd,False,https://i.ytimg.com/vi/Tak_fw_0QbM/default.jpg,https://www.youtube.com/watch?v=Tak_fw_0QbM
FCUpvgp4RUo,UCupvZG-5ko_eiXAupbDfxWw,john king breaks down how coronavirus may affect the presidential election,CNN,News & Politics,none,264748,1560,0,1777,2020-08-18T01:09:22Z,"latest News,Happening Now,CNN,john king,magic wall,coronavirus",PT3M27S,hd,False,https://i.ytimg.com/vi/FCUpvgp4RUo/default.jpg,https://www.youtube.com/watch?v=FCUpvgp4RUo
On7v-B28ZKk,UCupvZG-5ko_eiXAupbDfxWw,dr birx shares promising coronavirus statistics,CNN,News & Politics,none,528332,2403,0,2468,2020-05-22T22:11:36Z,"latest News,Happening Now,CNN,White House,President Donald Trump,coronavirus,Covid-19,pandemic,White House coronavirus task force briefing,Dr. Deborah Birx",PT22M33S,hd,False,https://i.ytimg.com/vi/On7v-B28ZKk/default.jpg,https://www.youtube.com/watch?v=On7v-B28ZKk
oItsTiLuhL0,UCupvZG-5ko_eiXAupbDfxWw,expert we dont know yet if wuhan coronavirus outbreak is controllable,CNN,News & Politics,none,333474,1756,0,1707,2020-01-30T10:27:03Z,"latest News,Happening Now,CNN,cnni,christiane amanpour,wuhan coronavirus",PT9M27S,hd,False,https://i.ytimg.com/vi/oItsTiLuhL0/default.jpg,https://www.youtube.com/watch?v=oItsTiLuhL0
ibCuZkan4JM,UCupvZG-5ko_eiXAupbDfxWw,dr anthony fauci this is a critical time in coronavirus pandemic,CNN,News & Politics,none,779694,7316,0,2785,2020-03-31T15:02:16Z,"latest News,Happening Now,CNN",PT9M35S,hd,False,https://i.ytimg.com/vi/ibCuZkan4JM/default.jpg,https://www.youtube.com/watch?v=ibCuZkan4JM
gl24Ts6JjZ8,UCupvZG-5ko_eiXAupbDfxWw,expert warns children may drive coronavirus like they drive colds,CNN,News & Politics,none,174098,2109,0,1660,2020-08-11T17:57:46Z,"latest News,Happening Now,CNN,Coronavirus,Vaccine,Russia,Back to School,Donald Trump,Children",PT10M32S,hd,False,https://i.ytimg.com/vi/gl24Ts6JjZ8/default.jpg,https://www.youtube.com/watch?v=gl24Ts6JjZ8
A_rMCaYkk68,UCupvZG-5ko_eiXAupbDfxWw,us sets alarming new coronavirus record,CNN,News & Politics,none,930763,7919,0,7861,2020-07-02T21:09:41Z,"latest News,Happening Now,CNN,US News,Politics,President Trump,World News",PT10M58S,hd,True,https://i.ytimg.com/vi/A_rMCaYkk68/default.jpg,https://www.youtube.com/watch?v=A_rMCaYkk68
sXpIrDGXeTg,UCupvZG-5ko_eiXAupbDfxWw,how to cope with anxiety and stress linked to coronavirus pandemic,CNN,News & Politics,none,127524,1515,0,829,2020-03-20T07:08:06Z,"latest News,Happening Now,CNN",PT7M11S,hd,False,https://i.ytimg.com/vi/sXpIrDGXeTg/default.jpg,https://www.youtube.com/watch?v=sXpIrDGXeTg
mtEu31GrFAA,UCupvZG-5ko_eiXAupbDfxWw,cnn rides in ambulance in country hardhit by coronavirus,CNN,News & Politics,none,16493,204,0,238,2021-02-16T13:58:41Z,"latest News,Happening Now,CNN,cnni,cnn international,world news",PT9M59S,sd,False,https://i.ytimg.com/vi/mtEu31GrFAA/default.jpg,https://www.youtube.com/watch?v=mtEu31GrFAA
-szt0u2X0WI,UCupvZG-5ko_eiXAupbDfxWw,coronavirus vaccine trial volunteers speak to cnn,CNN,News & Politics,none,264721,1520,0,1179,2020-05-22T13:50:12Z,"latest News,Happening Now,CNN,coronavirus,vaccine,covid",PT4M35S,hd,False,https://i.ytimg.com/vi/-szt0u2X0WI/default.jpg,https://www.youtube.com/watch?v=-szt0u2X0WI
9SDpN7CIoT0,UCupvZG-5ko_eiXAupbDfxWw,see how state coronavirus trends evolved in may,CNN,News & Politics,none,286706,1608,0,745,2020-05-29T17:42:07Z,"latest News,Happening Now,CNN,At This Hour,John King,Health,US",PT4M57S,sd,False,https://i.ytimg.com/vi/9SDpN7CIoT0/default.jpg,https://www.youtube.com/watch?v=9SDpN7CIoT0
XfbvLn3DgV8,UCupvZG-5ko_eiXAupbDfxWw,trump criticizes china for their coronavirus response heres what we know,CNN,News & Politics,none,1015542,6833,0,8265,2020-04-17T19:41:18Z,"latest News,Happening Now,CNN",PT8M12S,hd,False,https://i.ytimg.com/vi/XfbvLn3DgV8/default.jpg,https://www.youtube.com/watch?v=XfbvLn3DgV8
yMTTZiY1ppg,UCupvZG-5ko_eiXAupbDfxWw,how cows could by key to combatting coronavirus,CNN,News & Politics,none,163198,1450,0,1095,2020-05-15T14:41:39Z,"latest News,Happening Now,CNN,Elizabeth Cohen,Health,New Day",PT2M23S,sd,False,https://i.ytimg.com/vi/yMTTZiY1ppg/default.jpg,https://www.youtube.com/watch?v=yMTTZiY1ppg
j_mmRsUWpYo,UCupvZG-5ko_eiXAupbDfxWw,coronavirus task force member pressed on testing delays,CNN,News & Politics,none,391809,3402,0,2785,2020-07-26T14:20:32Z,"latest News,Happening Now,CNN,coronavirus,testing,covid-19,politics,trump administration,Giroir,jake tapper",PT11M18S,sd,False,https://i.ytimg.com/vi/j_mmRsUWpYo/default.jpg,https://www.youtube.com/watch?v=j_mmRsUWpYo
